NFE,Elapsed Time,GenerationalDistance,Hypervolume,ITE,InvertedGenerationalDistance
100,0.00254148,0.18307595105074875,0.0,1,0.47354378785070456
200,0.005194252,0.17579436613823868,0.0,2,0.37892498303499383
300,0.0065036880000000005,0.20672873488265353,0.0,3,0.34459863126532214
400,0.007447287,0.1476202964974041,0.0,4,0.29876876278147885
500,0.008616811,0.09824718805619655,0.01725089393510717,5,0.24143411256206304
600,0.009957067,0.07581234331124502,0.020392581920707663,6,0.22955031225971353
700,0.011002076000000001,0.07044131246292666,0.05954094408825847,7,0.16725956937166564
800,0.011953229000000001,0.05788798945788949,0.08011230813448358,8,0.148250264756883
900,0.013016554000000001,0.035775524637610995,0.08923026012566129,9,0.12779576921422656
1000,0.014187039,0.03790288974244656,0.09683863329174226,10,0.10522153707147024
1100,0.015441821000000001,0.034038042367600135,0.11716376401321749,11,0.0810686039070683
1200,0.016750234000000003,0.019979943166004526,0.13560491417883316,12,0.06435428935307294
1300,0.0181874,0.0200394674112185,0.13999025832045772,13,0.062308237976170015
1400,0.019609821,0.012229459185811458,0.14462755808651398,14,0.056942780358817946
1500,0.021192893,0.009376401627928634,0.14679470451467994,15,0.05400802738602262
1600,0.022844911000000002,0.008116340685700999,0.1534375159059764,16,0.04787366935333254
1700,0.024527405000000002,0.006612509161903672,0.16071084146743145,17,0.041195815885002145
1800,0.026468553000000002,0.004528874526150373,0.1639427776858299,18,0.03710776699431533
1900,0.028508608,0.0037471059428189173,0.17063857204244737,19,0.034556558311949176
2000,0.030854577,0.0030828286653727895,0.17772843848653386,20,0.029026360231280544
2100,0.033524161000000004,0.002608269272669368,0.18092975244694745,21,0.026319884190143836
2200,0.036236102,0.00222034867579431,0.18511511388744376,22,0.022108974615557966
2300,0.039192046,0.0019905996260042736,0.1869403736796127,23,0.02080784627189673
2400,0.042284601000000005,0.001856039430181476,0.18883321103529632,24,0.01944548816408494
2500,0.045314724,0.0016859625182890337,0.19136488221147138,25,0.01784448612724685
2600,0.048769915000000004,0.001514858359796445,0.19306344524581293,26,0.016584562975238533
2700,0.052383022,0.0013791090624471441,0.19501949309523445,27,0.015311275212648539
2800,0.056065323,0.0012177370154190302,0.19644170285510815,28,0.014056231646295799
2900,0.059687518,0.0011187872127378753,0.19765890807464337,29,0.013375393119659476
3000,0.063459887,0.001014374831168163,0.19863501949814716,30,0.012642073357467015
3100,0.067567368,9.518519533650018E-4,0.19966464628289626,31,0.011633219557260356
3200,0.071718315,9.499842989593129E-4,0.20016789819592795,32,0.011284107408267333
3300,0.075867501,9.414610115567691E-4,0.20089725631036753,33,0.01068658847947922
3400,0.07997387,8.677117342810202E-4,0.20167848789118734,34,0.00976079210021416
3500,0.084095365,8.224183204910417E-4,0.20200917069129296,35,0.009443919946743075
3600,0.088035974,8.554596545065567E-4,0.20249630795715368,36,0.009060178279067585
3700,0.092106169,8.404293469599608E-4,0.20295969653156348,37,0.008893097578539703
3800,0.096502665,8.335383589532682E-4,0.2034250808790876,38,0.008530525204940714
3900,0.100627035,7.380439573556204E-4,0.2036507885526846,39,0.008417387363131438
4000,0.104547467,7.315395597950908E-4,0.20407541696994552,40,0.008121672523459394
4100,0.10853847000000001,7.415894545243025E-4,0.20422246883024175,41,0.008068497675087122
4200,0.11247731000000001,6.962557475905143E-4,0.20467716441036285,42,0.007671765989184816
