NFE,Elapsed Time,GenerationalDistance,Hypervolume,ITE,InvertedGenerationalDistance
100,0.002489012,0.21753231104104112,0.0,1,0.45066317257040067
300,0.0040261820000000005,0.16571250856829325,0.0,2,0.45161807382203323
500,0.005518619000000001,0.15359179000430723,0.0,3,0.3864029896041558
700,0.006823751,0.12646230489803123,1.3122069937648005E-4,4,0.3214878165583106
900,0.007812745000000001,0.08672542812150964,0.010907497144548408,5,0.24976221126013767
1100,0.008526021,0.07181397176457138,0.04326140878050406,6,0.19625235525985857
1300,0.009303384000000001,0.04758201580053794,0.05601604645014229,7,0.1746447634721015
1500,0.010130487,0.03229148815105472,0.0920412680801143,8,0.11975127554548287
1700,0.010890726,0.01844072215644011,0.10575780606342094,9,0.0835386461592825
1900,0.011886119,0.013813406537258979,0.12352551730544697,10,0.0701552321203926
2100,0.012891316000000002,0.010867377432930213,0.129888118669699,11,0.06277050484480341
2300,0.013973278,0.008450786485976218,0.1440194182882691,12,0.05097942251283794
2500,0.014985867000000002,0.006155113023834516,0.15554749834993417,13,0.0431693443179054
2700,0.016159572,0.004991918655450057,0.16499251367266918,14,0.03654862357513292
2900,0.017363633,0.0038158960380797837,0.17478853550053336,15,0.029406616327412437
3100,0.018706838,0.0027084412127236675,0.18290627781538712,16,0.02387061921811634
3300,0.020091801000000003,0.0020895045909695513,0.1892015512033303,17,0.01895029359277369
3500,0.021550904000000003,0.0021526993572661196,0.19248727778339447,18,0.016167825643538983
3700,0.022961654,0.001702838455579449,0.196237519437125,19,0.014407944691555223
3900,0.024592884000000002,0.001555160783305062,0.19849941047933778,20,0.011954403077842105
4100,0.026332292,0.0014841609363552418,0.20020780296963808,21,0.010781758435486821
4300,0.028129491000000003,0.0014488610245731628,0.20229429193521736,22,0.009731391457808195
4500,0.029898921000000002,0.0014630506157504869,0.20303608754474117,23,0.009181150490991505
4700,0.031836484000000005,0.0013278630742972794,0.2042526707672716,24,0.00820524878244538
4900,0.033642200000000004,0.0013150179491914847,0.20508449929339337,25,0.007541167608791093
5100,0.035828118,0.0013552739701722459,0.20592148301481833,26,0.006998134108912943
5300,0.038231816,0.001350092884082737,0.2063731718389281,27,0.006665119027394627
5500,0.040539904,0.001280255613999959,0.20718961678972891,28,0.006047235105265602
5700,0.042736657000000004,0.0012750926622826979,0.20740061303609209,29,0.005936916573930547
5900,0.045075312000000006,0.00127973996017475,0.20754430740450336,30,0.005942782281847731
6100,0.047314448,0.0011914972754982938,0.207726980071294,31,0.005890489170716111
6300,0.04951918,0.0011904849308702519,0.20785379124662884,32,0.00584253126240939
6500,0.051804829000000004,0.0011874781754224958,0.20804431594489686,33,0.00566218565846106
6700,0.054051006000000006,0.0011589291953419613,0.20820258307256598,34,0.00535908512730628
6900,0.056322633000000004,0.0011437139332138892,0.20832433655877686,35,0.005247508989387984
7100,0.058551416,0.0011919366002793095,0.2084267841974108,36,0.005155135238060419
7300,0.060915239,0.001190370195362264,0.2085750626025183,37,0.005056267712173306
7500,0.063275838,0.0011819776063912994,0.2087006286424222,38,0.004979816653966744
7700,0.06556340100000001,0.0011827546018778974,0.20881225190263916,39,0.004879770697128233
7900,0.06795154,0.0011750197826166174,0.20889049777634222,40,0.004893791660448495
8100,0.07035772,0.0011939567979783732,0.20898097471387717,41,0.00491349841321052
8300,0.072798472,0.0011941264396859758,0.20900505311781017,42,0.00490078576532225
8500,0.07540629600000001,0.0011353106800854984,0.20901827419101726,43,0.004867196878314648
8700,0.07772867700000001,0.001149595453606953,0.20915984900300838,44,0.0047872534401248125
8900,0.080166476,0.0011271112050039841,0.20928952703176046,45,0.004721928249054961
9100,0.082531187,0.0011369926523727115,0.20936997427409768,46,0.004711238268735836
9300,0.08497684700000001,0.0011392509915840528,0.20943267635903212,47,0.004671457546317902
9500,0.087735084,0.0011304963571958566,0.20948624879682587,48,0.004652258732914901
9700,0.090154259,0.0011290921401559755,0.20951854994426325,49,0.0046278937550369515
9900,0.092746806,0.0011300876040168419,0.20952116533090212,50,0.004623846106671475
10100,0.095223504,0.0011205594614691887,0.20957722790360275,51,0.004588454697554375
