NFE,Elapsed Time,GenerationalDistance,Hypervolume,ITE,InvertedGenerationalDistance
100,0.002051458,0.20383778943204253,0.0,1,0.5328342540217637
200,0.005241732000000001,0.17616010252919292,0.0,2,0.5207538356809068
300,0.008344452,0.15359437166413772,0.0,3,0.3926186124068205
400,0.010212682,0.11807479681703448,0.0,4,0.3677952366971037
500,0.011636026,0.11055987951423009,0.0,5,0.3218259993761822
600,0.013450131,0.09125169765227938,0.007462230611414872,6,0.25871909027642354
700,0.014981671,0.06099450050768733,0.015457764298458286,7,0.2227914268900927
800,0.016594842000000002,0.0604311367904245,0.028873868031100983,8,0.19945667137475862
900,0.018244036,0.058275227289224796,0.05445616767194138,9,0.15871894496875846
1000,0.019753175,0.04567714909615094,0.07862042427825645,10,0.13327608415592052
1100,0.021621189000000002,0.03559870857420679,0.08496445709125601,11,0.11647201783860517
1200,0.023197512,0.029593680076080035,0.0930935216259424,12,0.10850103259207432
1300,0.024754190000000002,0.021365450871612943,0.1079569942818062,13,0.08817462747406073
1400,0.026542271000000003,0.017581853864373272,0.11341568391906405,14,0.08811351543603195
1500,0.028356495000000002,0.013291986124186903,0.12358985104937341,15,0.0760149473782282
1600,0.030409626000000002,0.010689083200977112,0.12955795965853686,16,0.07169889228007102
1700,0.032616222,0.009489666436820978,0.14207846363942492,17,0.06185055321402425
1800,0.034861172,0.008309912448845368,0.14932236139548108,18,0.056551875741500834
1900,0.037125145000000005,0.007101049493084359,0.1583727751847789,19,0.04680051920695507
2000,0.039381893,0.006038144676978056,0.16477508319935077,20,0.04128529560005625
2100,0.041851171,0.0052109874680340935,0.16970724013975955,21,0.03574214455854398
2200,0.044318561,0.00450959586775062,0.17390577551048153,22,0.032824756055522944
2300,0.046956175,0.0037793462936865133,0.17533539502246884,23,0.03149190915619958
2400,0.04980841900000001,0.003012352014860227,0.1777581381426294,24,0.025651160181421967
2500,0.052794211,0.002683771016744736,0.18005880493054607,25,0.023987898353711387
2600,0.055853480000000004,0.0022645566758467493,0.1819203535391964,26,0.024356812001834892
2700,0.059302088,0.0019538441417423467,0.18395372914019834,27,0.02303962567995702
2800,0.062766801,0.0016422669963322618,0.18585248704355067,28,0.021749168442420024
2900,0.066491252,0.0014927071944621528,0.19038373582598794,29,0.016889086705504115
3000,0.07048538,0.0013215450918552369,0.19186872679596473,30,0.015639184559907923
3100,0.07435746500000001,0.0011857564001989782,0.1930389803565286,31,0.014615121192069175
3200,0.078741687,0.0011201896071395706,0.19566413904319835,32,0.012805602061058118
3300,0.082818686,0.0011273826875607326,0.19660845500812205,33,0.011680270536975708
3400,0.08752422700000001,0.0011507550986407978,0.19848253369585273,34,0.010397053059913118
3500,0.091816379,8.647052930063041E-4,0.1994473235127042,35,0.009865053492364582
3600,0.096196456,8.035917094079465E-4,0.20094045147053186,36,0.008743885608293435
3700,0.10077740900000001,8.30805989057354E-4,0.20146927563201672,37,0.008578100238181226
3800,0.10537613500000001,7.982458420618216E-4,0.20240237125462426,38,0.007969925714268014
3900,0.10996789900000001,7.56007424440675E-4,0.20271112954709322,39,0.007871312000355358
4000,0.11463058000000001,7.358024880007757E-4,0.20345588320389812,40,0.0073012753155433105
4100,0.11923979200000001,7.378053785263201E-4,0.20394711010358826,41,0.006984657860252517
4200,0.124144763,7.105048597674687E-4,0.2042226742565525,42,0.00666011769801155
4300,0.12904505700000002,6.832253929332031E-4,0.20435540304645713,43,0.006561202739005635
4400,0.133786069,6.85989509109225E-4,0.20463952679681838,44,0.006442064079684184
4500,0.138729225,6.554154943840937E-4,0.2049424517244282,45,0.006396749591898828
4600,0.14375100500000002,6.616850596853607E-4,0.20523922042819304,46,0.006225186587972775
4700,0.14874362500000002,6.368353564702066E-4,0.20595784999100794,47,0.005684240125806798
4800,0.15383591300000002,6.240016516353029E-4,0.20623234461166495,48,0.005466924329984724
4900,0.158993873,6.165559756385772E-4,0.20641743655320144,49,0.005373264508198232
5000,0.16396121900000002,7.323217174390034E-4,0.20655399176778644,50,0.005541025173261046
5100,0.169035714,7.305224250254856E-4,0.2067237307951868,51,0.005445029103661645
5200,0.174364435,7.226738160917396E-4,0.20691210827666784,52,0.0051526695411891815
5300,0.18057936100000002,7.110471682468477E-4,0.2071740924636354,53,0.005086692965009669
5400,0.185992034,7.58892122523899E-4,0.20725793071695983,54,0.00506822734932813
5500,0.19124342600000002,7.621038917889889E-4,0.2072553617353852,55,0.005354207635028543
5600,0.196380366,8.232204405111178E-4,0.20739734641397534,56,0.005227388456206506
5700,0.201691914,8.58242554871636E-4,0.20737864833578637,57,0.005290386144578621
5800,0.206739569,8.684313463849142E-4,0.20745771574967628,58,0.005345053121803746
5900,0.21176807700000003,8.197219657231356E-4,0.2076283071040218,59,0.005341888849823965
6000,0.216900433,8.487907823981862E-4,0.20776455830810503,60,0.005189493630329214
6100,0.22272813700000002,7.82885874729818E-4,0.2079206094132109,61,0.0050994662508550125
6200,0.227875654,8.01436819854259E-4,0.20821516156740674,62,0.005144141752946078
6300,0.233150615,7.939623547559573E-4,0.20838548923435854,63,0.004935450671483379
6400,0.238274114,8.949990980067847E-4,0.2084772347410946,64,0.0050042410785956426
6500,0.243298757,9.102267667794263E-4,0.20857474180609675,65,0.00499278525342606
6600,0.24831419700000001,9.157018866165771E-4,0.2086380861726014,66,0.0046769750269620766
6700,0.253909943,9.577556365742675E-4,0.2086171218715877,67,0.004733846813347877
6800,0.258995587,9.587377183480795E-4,0.20873259759550147,68,0.004614976483534349
6900,0.264148842,9.5676312792654E-4,0.20878386170326577,69,0.004734349056005662
7000,0.269252997,0.0010145357950152151,0.2087321861378868,70,0.004803223512258181
7100,0.27441608700000003,9.806538575273236E-4,0.2088841757110084,71,0.0045878835996363615
7200,0.279735246,9.817318111690063E-4,0.2088829636245979,72,0.004738653578509178
