NFE,Elapsed Time,GenerationalDistance,Hypervolume,ITE,InvertedGenerationalDistance
100,0.0017726170000000002,0.20142097938519402,0.0,1,0.5246525744269058
200,0.004958935,0.19952540427957846,0.0,2,0.3610951781234077
300,0.008085043,0.15281783340582789,0.0,3,0.31967293369504707
400,0.011301423000000001,0.14606095731946336,0.0,4,0.31258041679858367
500,0.014421237000000002,0.12295887301388622,0.011673257853527103,5,0.24413097137459075
600,0.016262930000000002,0.10853154913714924,0.011673257853527103,6,0.2322574210429634
700,0.017998382,0.0958485168815218,0.022076241902563104,7,0.2063554531548437
800,0.019681709000000002,0.07774281516367708,0.039377267138117095,8,0.18615462298183438
900,0.021399769000000003,0.05683066504100705,0.04185048468132269,9,0.1714849963275003
1000,0.023231918,0.056996803477263935,0.044355390119167386,10,0.16224318675418264
1100,0.025097742000000003,0.04612317597164133,0.053486455829486156,11,0.1440903273832537
1200,0.026988619000000002,0.032103727212828934,0.08052488541139516,12,0.11661303605153307
1300,0.028841635,0.027983368893552008,0.08679734701352866,13,0.11315061911986812
1400,0.030736469000000002,0.02793769205657499,0.09002280670768097,14,0.10950671195428657
1500,0.032677722,0.022122490101562513,0.09338886638377576,15,0.10632625276771179
1600,0.034683207,0.0172971061653592,0.11847381858113445,16,0.0846083702491014
1700,0.03687589,0.014945692049923576,0.1306322658680926,17,0.07673714597858244
1800,0.039126232000000004,0.00838019086514342,0.13697081121328222,18,0.06945722593604549
1900,0.041397537000000005,0.006416147016885645,0.14852928101725985,19,0.055914172905939113
2000,0.043878788,0.005488457719368237,0.15331552097499038,20,0.05274279591208773
2100,0.046408117000000006,0.004753621271333291,0.15871521054163878,21,0.04687726139102126
2200,0.049389935,0.0036451374493891016,0.17079168652486088,22,0.036545669525048806
2300,0.052493153,0.0029564316859829985,0.17750273652177986,23,0.030537526021002598
2400,0.055905941,0.0024508726034806723,0.1807439155416065,24,0.027654129627920753
2500,0.059733858,0.00210118178981722,0.18485828648457428,25,0.023139206807183923
2600,0.064009787,0.0018691610952072217,0.18889685271625284,26,0.019957704503154223
2700,0.068579999,0.0016502081894926419,0.1921158922040861,27,0.0169132665744571
2800,0.07345067100000001,0.0015387674646480955,0.1943410764987195,28,0.015235135236017805
2900,0.078564488,0.0012981756831587682,0.19577904808895946,29,0.014062050158118565
3000,0.083817233,0.0011592566711115684,0.19695216260466736,30,0.012879213014062366
3100,0.08916283600000001,0.0010939837441483948,0.1980810889284208,31,0.011892596013216732
3200,0.094570992,9.753598187382707E-4,0.19898772027732572,32,0.011369855899342333
3300,0.100094923,8.979182245981138E-4,0.19966124229711166,33,0.010920356097107209
3400,0.10576549,8.733733067904675E-4,0.20016619679980677,34,0.010508363569517823
3500,0.111313558,8.773080037548443E-4,0.20083929544914797,35,0.009835450152354019
3600,0.117083034,8.229327285689753E-4,0.2017903399029162,36,0.009153785387394354
3700,0.122777174,7.875601076231173E-4,0.20297903870577116,37,0.008529439874661338
