NFE,Elapsed Time,GenerationalDistance,Hypervolume,ITE,InvertedGenerationalDistance
100,0.002299195,0.19201268370595534,0.0,1,0.4896502048535637
200,0.0036469920000000004,0.1693855516625411,0.0,2,0.48602665740900003
300,0.005006163,0.1193845355758963,0.0,3,0.3868991059655633
400,0.006400060000000001,0.1168057787913726,0.0,4,0.29362022894403517
500,0.008290758,0.11212585360540758,0.0,5,0.2677331807868769
600,0.0098691,0.08624929961099263,0.011715245422058967,6,0.23442380432842372
700,0.011326125000000001,0.06292657499112816,0.03767436934453581,7,0.17562959674523448
800,0.012702516,0.06321990223721353,0.045411330253414414,8,0.16754369998391136
900,0.014256070000000001,0.04208633068452725,0.052234947970386914,9,0.15842524341016886
1000,0.015750205,0.03704140374604532,0.07456800007354622,10,0.12533969580025417
1100,0.017205665000000002,0.03158432585133952,0.08463094856296462,11,0.11347191381446858
1200,0.018685747000000003,0.026220516514760345,0.09369272993307314,12,0.10610236332652312
1300,0.020207135,0.018248238292343233,0.1060141262201014,13,0.0901930323658338
1400,0.021860653,0.015849143589493565,0.11212444135469572,14,0.08157321534949885
1500,0.023548556000000002,0.013114125352440576,0.1268634731956368,15,0.06769930498299623
1600,0.025393294,0.010108287239086926,0.13925646738287623,16,0.05685915020444166
1700,0.027581869000000002,0.007838160096156559,0.14894715635244302,17,0.0484332256035794
1800,0.029967558000000002,0.006791704412216927,0.15426921845126493,18,0.044311644435784524
1900,0.032543212,0.00552412391143359,0.16083074986153761,19,0.03872120711310147
2000,0.035440871,0.004482052611463831,0.16524282813400223,20,0.035295651310848206
2100,0.038467294,0.003977889538131895,0.1728079574895914,21,0.029643611628422988
2200,0.041388397,0.00352107644085587,0.17826244515594566,22,0.024556209447651904
2300,0.044270997,0.0030246454375731815,0.18148093688642095,23,0.02231990992524463
2400,0.047227068000000004,0.0024495215509690014,0.18544316212166556,24,0.019131577355717296
2500,0.05048206,0.002035953138479841,0.18841140605109297,25,0.016856389372513714
2600,0.054326990000000006,0.0017298521517016144,0.1910513846927309,26,0.015316571247474816
2700,0.058483967000000005,0.0015783109893103334,0.1926356024274938,27,0.01413859793091431
2800,0.06291142200000001,0.0014132476657395395,0.19455869192986475,28,0.013035663155595746
2900,0.06744516,0.0012523548907786182,0.1961647483264979,29,0.011809454783184717
3000,0.0720045,0.0011778477095472255,0.1973109988982616,30,0.011070985092371336
3100,0.076756789,0.001163898962031551,0.19848179419752204,31,0.010287416013040255
3200,0.08155348000000001,0.0011510362589882115,0.19968142546952045,32,0.009336492058312993
3300,0.08634362100000001,0.0010320382636495996,0.20050205786391753,33,0.008733272457438128
3400,0.091257793,0.0010067267452237413,0.2015524735049637,34,0.008024005895633901
3500,0.09635934800000001,9.59907210020859E-4,0.2024486079493139,35,0.007478979958559015
3600,0.101717399,9.391008608919623E-4,0.20290573961399433,36,0.007171441368921174
3700,0.1071106,7.695041050642664E-4,0.20333939071304355,37,0.006881819273359255
3800,0.112402158,7.411258969681293E-4,0.2035438108037191,38,0.006732037060449155
3900,0.11788052900000001,7.173521748217138E-4,0.20387151483409438,39,0.006796684789785958
4000,0.12353124200000001,7.592394912438908E-4,0.20425587775189638,40,0.006482711243102287
4100,0.129420101,8.165629486934498E-4,0.20493330560816975,41,0.006140199466127814
4200,0.135005402,8.34417599314148E-4,0.20498665845380104,42,0.006155346702003967
4300,0.140479016,8.69542871263879E-4,0.20525842217353538,43,0.005974901698790286
4400,0.145933315,8.384262944009166E-4,0.20538296205558795,44,0.005743196628148674
4500,0.15147347800000002,9.043792777566387E-4,0.20587675497153665,45,0.005383822380337412
4600,0.15686692300000002,7.362914699832833E-4,0.20611118805686265,46,0.005339556454020112
4700,0.162266511,7.345881932136407E-4,0.2062667182180697,47,0.005354288472913778
4800,0.16771328200000002,7.275516690625619E-4,0.20652140779311426,48,0.005054121062255753
4900,0.173297064,8.040440254326378E-4,0.20661246677773223,49,0.005076585562715677
5000,0.178812135,7.50699171089882E-4,0.2068639712765353,50,0.004971898867394478
5100,0.18445218300000002,7.320646563981633E-4,0.20704290435667688,51,0.0048631058851567426
5200,0.190165727,7.093179514498834E-4,0.2071478983631632,52,0.004856858913107169
5300,0.195872167,7.305485073331715E-4,0.20714528967149104,53,0.004806268732190934
5400,0.20156488,7.278496710920303E-4,0.20743623775957762,54,0.0046356964637037515
5500,0.20729861400000002,7.125517585665298E-4,0.20753818818454964,55,0.004591102316515313
5600,0.21313510400000002,7.826654057128694E-4,0.20758501717315705,56,0.004632551560279689
5700,0.21883528000000002,7.2028627819642E-4,0.20763979043175704,57,0.0047513563752726124
5800,0.22464498400000002,6.446874608083891E-4,0.20781515758474162,58,0.004620369845167214
5900,0.230481023,7.080767119140459E-4,0.20791490827142994,59,0.004539612702444218
6000,0.236491005,6.95051232559066E-4,0.20801786958170157,60,0.0044637708975785225
6100,0.24238149900000003,7.244447011970953E-4,0.2080633601615481,61,0.004401127672709554
