NFE,Elapsed Time,GenerationalDistance,Hypervolume,ITE,InvertedGenerationalDistance
100,0.018953833,0.20030852703421387,0.0,1,0.3356145561420545
300,0.022715391,0.12921853980233722,0.0,2,0.35038103396039244
500,0.025256018,0.12401879650412496,0.013500409991882581,3,0.26657912904814984
700,0.027084050000000002,0.07402048007611507,0.04001527978054334,4,0.2024103014029092
900,0.028916945000000003,0.05365387624577028,0.05602732877064765,5,0.17537768069636167
1100,0.030682070000000002,0.03624688124561825,0.06953527231172693,6,0.16216579003694176
1300,0.032482214,0.024847385259935118,0.10316399016128604,7,0.09573877333717078
1500,0.034525296000000004,0.017333774637294047,0.11741098874896952,8,0.07776227585672173
1700,0.036696944,0.011087876554996087,0.1399723507923682,9,0.056141957658910405
1900,0.038954341,0.009201659770293427,0.14956377047954073,10,0.04845907839026441
2100,0.041047317,0.0071353388637287974,0.15554282672842287,11,0.04293437959682921
2300,0.043356826,0.006022512339934129,0.16152056245572585,12,0.037015132019535414
2500,0.045731711,0.004947480896409039,0.16827669597883496,13,0.032277929012156106
2700,0.048087087,0.003906963768551145,0.17471740251474796,14,0.027996465832313112
2900,0.050376824,0.0032482516932943466,0.17950386588751563,15,0.02418652556101407
3100,0.052772042000000005,0.0025751378868508817,0.1830587962552791,16,0.022334268971137987
3300,0.064374054,0.0021033273623055236,0.18682812286690353,17,0.018508313492850186
3500,0.06779494200000001,0.0015597905873220223,0.19123127682407925,18,0.01586935833908515
3700,0.070518338,0.0014074282711552576,0.19358388512183583,19,0.014114913313420845
3900,0.073098595,0.0013750490863898945,0.19579419335423776,20,0.012727410976164356
4100,0.0757923,0.001316532954748295,0.19759638870836443,21,0.011662731174604738
4300,0.078883886,0.0012343295552726416,0.19904385342720562,22,0.010852325745702177
4500,0.08289233700000001,0.0011513209811052617,0.19992852209708387,23,0.010195870909708495
4700,0.08654405300000001,0.0011216759195388224,0.20139296805318604,24,0.009166373903708036
4900,0.09037252800000001,0.0011127752009880126,0.2026928117911934,25,0.008522929544344662
5100,0.094332487,0.001338921973591459,0.20387957277503377,26,0.007716327566690774
5300,0.098675594,0.001194613636051324,0.20467374948108286,27,0.007313986136085114
5500,0.102728121,0.001117597424881099,0.20515707536892058,28,0.0070775382626152615
5700,0.106718775,0.0011182927304458788,0.20549661036676165,29,0.006848209398576606
5900,0.11070884800000001,0.0010782112233884862,0.2059767021477623,30,0.00649000903976806
6100,0.11471571000000001,0.0010657388296571935,0.20639236371965275,31,0.006222015163856511
6300,0.11878893900000001,0.001109022510301982,0.2068851789209311,32,0.005908464280236219
6500,0.12286331800000001,0.001073859873389825,0.20710918507251963,33,0.005870177250033979
6700,0.12704019900000002,0.0012012752643840738,0.2074126705631765,34,0.005738991717577144
6900,0.131131,0.0011513946964309826,0.20768834114890594,35,0.005619796331860366
7100,0.135244214,0.0012682194197553716,0.20784742578280493,36,0.005633490136137538
7300,0.13943222800000002,0.0012493857762738573,0.20796552568297724,37,0.005529195406857922
7500,0.143547148,0.001145671447887676,0.20812899939316368,38,0.005456612478651212
7700,0.147590311,0.0011382136275135167,0.20825396599003096,39,0.005334261085002048
7900,0.151658641,0.001155446105216423,0.20840413135546326,40,0.005300232121340001
8100,0.154743563,0.0011681639527620544,0.20849814761905067,41,0.005215153190932648
8300,0.15763353000000002,0.0012333330620526702,0.2085672364231538,42,0.005167917302875829
8500,0.161715108,0.0012165905412516557,0.2086276155281669,43,0.0051271443812880325
8700,0.165662528,0.0012243096398164433,0.2088682171368347,44,0.004930632645391907
8900,0.169017737,0.0012071620705111437,0.20891560717177726,45,0.004945366413701611
9100,0.171880368,0.001219031260738506,0.20896894637079796,46,0.004927358107575858
9300,0.17452856800000002,0.0011930500440301371,0.20910536835734703,47,0.004905978360242468
9500,0.177081034,0.0012077070724132103,0.20921101134269934,48,0.004842186401200854
9700,0.179485576,0.001221927535613587,0.20926274789771007,49,0.004849437414041888
9900,0.18193155400000002,0.0012214647287723665,0.2092919321167368,50,0.004826583464639356
10100,0.184242028,0.0012242097788996188,0.20932367647749944,51,0.00482305047125899
