NFE,Elapsed Time,GenerationalDistance,Hypervolume,ITE,InvertedGenerationalDistance
100,0.001960739,0.16631099277092995,0.0,1,0.46791540473561055
200,0.004239769,0.14349824741821313,0.0,2,0.39905588793036706
300,0.00601316,0.15089219850530247,0.010390743295539835,3,0.30256585878242986
400,0.0069891350000000005,0.12308493210413243,0.010390743295539835,4,0.2666917609602207
500,0.007964803000000001,0.09936844643245173,0.010390743295539835,5,0.2355144975623369
600,0.008995935,0.09502158725317067,0.03410416290243612,6,0.18874192928600814
700,0.010196496000000001,0.07481599995679745,0.05971032522754201,7,0.15663674275155082
800,0.011264347000000001,0.05603994155706336,0.07334432627810372,8,0.13563018178051112
900,0.012368572000000001,0.027946466966444605,0.08975109180205725,9,0.11246995206156646
1000,0.013578757,0.03373806572263513,0.10031073367962674,10,0.09442888440298072
1100,0.014903043000000001,0.030312362755777467,0.12405593370728277,11,0.07073301106380027
1200,0.016252204000000003,0.021218616904359337,0.13597051061378784,12,0.062384382165711336
1300,0.017741226000000002,0.01611936804269742,0.1379713903743099,13,0.05872053177243265
1400,0.019115937,0.012546397331870929,0.15073692945285033,14,0.04695793148841746
1500,0.020612601,0.01132397546203131,0.15375934932351598,15,0.04474990899969508
1600,0.022268414,0.008888293548470953,0.1614062956147781,16,0.03885994888757388
1700,0.023829715,0.008300497554431198,0.1677510237071938,17,0.03406737964458963
1800,0.025645681,0.005528388086091485,0.17214371580347532,18,0.030446168920246486
1900,0.027691743,0.004863181422011059,0.17570061502887238,19,0.02770121881324169
2000,0.030113227000000003,0.0040177762222581735,0.17964083833721903,20,0.024613666086567964
2100,0.032572644000000005,0.003739009268855431,0.18159355029730992,21,0.02334336052643374
2200,0.035343177,0.003276253533920516,0.18400065016897485,22,0.021477188900413606
2300,0.038436884000000004,0.002832131513552756,0.18637581093221497,23,0.01966129170608076
2400,0.041752826,0.0026242055553478815,0.18880923831065835,24,0.017766900402413997
2500,0.045027249000000005,0.0016557654431611673,0.19033544319951948,25,0.016624327814035663
2600,0.04888892,0.0015493637904072498,0.19248529399052694,26,0.014972737358216463
2700,0.052290322,0.0014062067863217383,0.19470360449678925,27,0.013460738194106344
2800,0.055751592,0.001301046811805518,0.19615988269113474,28,0.012633116997694852
2900,0.059327258,0.0011668115851685347,0.1979434629683136,29,0.01154344147706265
3000,0.06286422,0.0011493795847014677,0.19910549780284825,30,0.01069805527363693
3100,0.06639165000000001,0.0010287507335679576,0.2000908421586503,31,0.010108496384003485
3200,0.069993811,9.482817057465526E-4,0.20113545424799836,32,0.00904298641831548
3300,0.073637305,9.467867212722503E-4,0.20174979557764905,33,0.0087805886045901
3400,0.07729864900000001,9.566834543235281E-4,0.2026699806795964,34,0.008068539265112072
3500,0.08137836300000001,9.72493113856924E-4,0.20296111641468773,35,0.0074701685274048395
