NFE,Elapsed Time,GenerationalDistance,Hypervolume,ITE,InvertedGenerationalDistance
100,0.002848826,0.20383778943204253,0.0,1,0.5328342540217637
300,0.0037735430000000003,0.18578116840964845,0.0,2,0.5331186208479444
500,0.004636493,0.16225657866945878,0.0,3,0.37161747966824765
700,0.005714307,0.11213321991266469,6.979378668680212E-4,4,0.29716854091369566
900,0.006602159000000001,0.09528704812444252,0.04621636507611386,5,0.20076774567843575
1100,0.007584696,0.049616763616657886,0.07403869523728047,6,0.1476221538567721
1300,0.008617194,0.03702870297110008,0.08969626820926377,7,0.13290640080446273
1500,0.009584572000000001,0.03351938935929744,0.1007041333629193,8,0.11975001809473171
1700,0.010716445000000002,0.019841713929570924,0.11508577176946164,9,0.09738296182076538
1900,0.011865624,0.013833095834254086,0.1303539146201051,10,0.07452571808692136
2100,0.013137189,0.009981037233862145,0.1389809151334585,11,0.06429692636934521
2300,0.014483634,0.007332912313740873,0.15103495858483273,12,0.046296748819787285
2500,0.015735088,0.004781912448038179,0.16432002380906058,13,0.036209975784288355
2700,0.016915278000000002,0.0038068398991308395,0.1711834759612822,14,0.03136068452270946
2900,0.018222191000000002,0.0030211454534295424,0.17696412177289325,15,0.026404572961563753
3100,0.019747389,0.0026345776462036717,0.18301779745580143,16,0.023204896409398088
3300,0.021258757,0.0020681105512628437,0.18864467927170644,17,0.01749519026142525
3500,0.022771987,0.002070804422030784,0.19200021125641933,18,0.01561679599315837
3700,0.024222135000000002,0.0017444478925143503,0.19477881194738683,19,0.014158946849637585
3900,0.025759066,0.001665439002871747,0.19673249529124154,20,0.013065306211376023
4100,0.027315462000000002,0.0014779131354630895,0.19857967200889434,21,0.011962298089486227
4300,0.028986008,0.001540749960333986,0.20050393487911775,22,0.01055801772248187
4500,0.030791185000000002,0.00141639169430019,0.20202197547363415,23,0.009727491502927763
4700,0.032655540000000004,0.0012444344679168858,0.2033251744321532,24,0.008740027985849743
4900,0.034568598,0.0012277808514703163,0.20432578557468092,25,0.007965190542921365
5100,0.036442167000000004,0.0011821475656659877,0.20506787571801516,26,0.007497483439353019
5300,0.038329837000000005,0.001175919954993725,0.2055362003159131,27,0.00712857468133271
5500,0.04026217,0.0011371964016126546,0.20597709574216672,28,0.006904746397174823
5700,0.042214255000000006,0.0011094467497170934,0.20660369710429502,29,0.006526339552325519
5900,0.044220164,0.0010799609053749966,0.20697447028298202,30,0.00623967476452763
6100,0.046225478,0.0011276344330584441,0.20736550582842977,31,0.0061537491808036065
6300,0.048376684,0.0011068101782670111,0.20758794699134098,32,0.0058966251334962305
6500,0.050512663000000006,0.0010921426817820051,0.20792627423989138,33,0.0057427622745401625
6700,0.052683834000000006,0.0010804286213880036,0.20805459213459304,34,0.0056457043570363975
6900,0.055198898,0.0011830512988522594,0.20823665068903224,35,0.005604882952454634
7100,0.057485021000000004,0.001197644325319273,0.20834648233970424,36,0.005500254887241202
7300,0.059810009000000004,0.001160377325418065,0.20840815528035855,37,0.005428076927927714
7500,0.062251627000000004,0.0011795483046392332,0.20873842348841112,38,0.005303685932800618
7700,0.064670642,0.0011346601703641468,0.2088197736027276,39,0.005133152208755207
7900,0.067046382,0.0011172840889028066,0.20894295690638093,40,0.005070299263167097
8100,0.069421088,0.0011254986025169514,0.2090753107038005,41,0.005035937251071516
8300,0.07177349000000001,0.0011328535623217472,0.20916053595723522,42,0.00500661407789244
8500,0.07409441,0.0011303139966955956,0.20923351811873012,43,0.00496236210198163
8700,0.076451499,0.001121381849481999,0.20927396902624795,44,0.004972165738299441
8900,0.079182368,0.0011272199107145247,0.20931508741351587,45,0.004963188982951486
9100,0.08165731700000001,0.0011259226491924876,0.20936233445070188,46,0.004916476022451943
9300,0.08432006800000001,0.0011239866497230952,0.2094344065792904,47,0.004879445492205647
9500,0.086833596,0.0011162111275467852,0.20950037642664018,48,0.004796600669893239
9700,0.089326764,0.001119021039077112,0.20955404377149336,49,0.004818532594487726
9900,0.091917077,0.0011080878495270635,0.2096217704246479,50,0.004721608828650004
10100,0.094669469,0.0011093813743321148,0.20963015730419457,51,0.004702575759601054
