NFE,ITE,f0,f1,v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11
100,0,1.5053719343023308,0.6047546180438895,0.24318732270703092,0.43251386181870277,0.11207279751210342,0.8550135451486292,0.2619514102361553,0.23807184474244902,0.5128531717801617,0.35201835266596304,0.799499909004038,0.5387018900951048,0.2273879748111065,0.6684507724584312
100,0,1.4948058421120205,0.6415832697999629,0.25810463919260096,0.5590113835727728,0.3346382537404595,0.5269174236281042,0.07744672637380479,0.33172142127486737,0.9157100226401773,0.6589726500898305,0.555274964492616,0.44044370053295556,0.7753891402325248,0.8282174597695917
100,0,1.1202793946311709,1.0466269548154927,0.47836982884800605,0.42353866500410287,0.8885849674834683,0.3906109509674067,0.6049185593609312,0.5511276731828922,0.1926243911181882,0.6571638854624253,0.1410997014191273,0.23837577884522498,0.4241481387777948,0.6688078137008113
100,0,1.4400167061874438,0.7004100573371977,0.2881981744572484,0.4360622848399307,0.5313304301934076,0.6391173466849591,0.47432746285255956,0.7321365011411347,0.35062824188427166,0.08721681193978514,0.026860655332813677,0.31399956177736255,0.653739370337356,0.718070098721328
100,0,1.1222254421571165,0.7301632189605528,0.3672175860608473,0.39478175854443887,0.6309094913748556,0.5926931957153438,0.12060647804727487,0.6849886343814995,0.5107820011094684,0.4843958144680438,0.7228272169592045,0.28902090341629005,0.5428545368310533,0.3340708018575518
100,0,0.23596680330282208,1.5835842318963835,0.9058314022158553,0.7628432131268512,0.6140713170887546,0.08214772263446268,0.47282017513596486,0.5087969638421408,0.694866985664158,0.6501761784672568,0.6152015615727064,0.9180238052891576,0.8034531630267936,0.5541069794571782
100,0,0.7673401858735996,1.325971333466508,0.666022387445496,0.3889077890346151,0.26635013528466156,0.9953769807930424,0.7015238375716912,0.45453074963417195,0.5944612837429097,0.4459364587455912,0.5851149715786879,0.33990663876260707,0.86345977532834,0.48730812099897514
100,0,1.6430475226689005,0.15213543985705766,0.058779221730582476,0.2675137343428513,0.4029861924013167,0.6852026924382355,0.8340952147526879,0.8666581256908246,0.32730030902718354,0.603703512598526,0.5279399502634643,0.013592288639803218,0.6681393591490508,0.49426056216766145
100,0,1.805273839948185,0.011641782197464055,0.004105352790843231,0.8693885873365785,0.49767206846231504,0.44304067168401495,0.7388759293247338,0.6212994588207019,0.0063116589259271105,0.6585249836954259,0.5707180668904526,0.10582305785911328,0.4123141180033816,0.8961246354485082
100,0,0.3139217229341771,1.3316577366834783,0.8526156540076633,0.5390187985215091,0.3740310472411439,0.30981088311349225,0.2872033906453708,0.4949351942453135,0.6036500668397677,0.4309367850939272,0.4299747097824387,0.03600287993858897,0.47991410738756324,0.31785973163334535
100,0,0.016639558802542084,1.6788864500123244,0.9936906243375894,0.18349292930457417,0.4808130336700627,0.24937244103845635,0.012652938600334451,0.5801401820431078,0.5232393795360721,0.8456650334448563,0.4537271469349611,0.3352015528367467,0.1568002018221748,0.5676022882443506
200,1,1.5053719343023308,0.6047546180438895,0.24318732270703092,0.43251386181870277,0.11207279751210342,0.8550135451486292,0.2619514102361553,0.23807184474244902,0.5128531717801617,0.35201835266596304,0.799499909004038,0.5387018900951048,0.2273879748111065,0.6684507724584312
200,1,1.4948058421120205,0.6415832697999629,0.25810463919260096,0.5590113835727728,0.3346382537404595,0.5269174236281042,0.07744672637380479,0.33172142127486737,0.9157100226401773,0.6589726500898305,0.555274964492616,0.44044370053295556,0.7753891402325248,0.8282174597695917
200,1,1.4400167061874438,0.7004100573371977,0.2881981744572484,0.4360622848399307,0.5313304301934076,0.6391173466849591,0.47432746285255956,0.7321365011411347,0.35062824188427166,0.08721681193978514,0.026860655332813677,0.31399956177736255,0.653739370337356,0.718070098721328
200,1,1.1222254421571165,0.7301632189605528,0.3672175860608473,0.39478175854443887,0.6309094913748556,0.5926931957153438,0.12060647804727487,0.6849886343814995,0.5107820011094684,0.4843958144680438,0.7228272169592045,0.28902090341629005,0.5428545368310533,0.3340708018575518
200,1,0.7673401858735996,1.325971333466508,0.666022387445496,0.3889077890346151,0.26635013528466156,0.9953769807930424,0.7015238375716912,0.45453074963417195,0.5944612837429097,0.4459364587455912,0.5851149715786879,0.33990663876260707,0.86345977532834,0.48730812099897514
200,1,1.805273839948185,0.011641782197464055,0.004105352790843231,0.8693885873365785,0.49767206846231504,0.44304067168401495,0.7388759293247338,0.6212994588207019,0.0063116589259271105,0.6585249836954259,0.5707180668904526,0.10582305785911328,0.4123141180033816,0.8961246354485082
200,1,0.3139217229341771,1.3316577366834783,0.8526156540076633,0.5390187985215091,0.3740310472411439,0.30981088311349225,0.2872033906453708,0.4949351942453135,0.6036500668397677,0.4309367850939272,0.4299747097824387,0.03600287993858897,0.47991410738756324,0.31785973163334535
200,1,0.016639558802542084,1.6788864500123244,0.9936906243375894,0.18349292930457417,0.4808130336700627,0.24937244103845635,0.012652938600334451,0.5801401820431078,0.5232393795360721,0.8456650334448563,0.4537271469349611,0.3352015528367467,0.1568002018221748,0.5676022882443506
200,1,1.6176876597233856,0.14734285188598228,0.05782529384957086,0.2568548203335183,0.8049555208746413,0.6450868473111401,0.5737260464945724,0.7298681454882231,0.33081128958667044,0.6063201385308601,0.1345954789570326,0.9280301462490184,0.5233618619795701,0.310958746235238
200,1,0.28702485703928654,1.3617356109852319,0.8677499557585027,0.726537094068739,0.3740310472411439,0.30981088311349225,0.2872033906453708,0.4949351942453135,0.6048693646631069,0.41520931175684545,0.4341023842610646,0.03600287993858897,0.47991410738756324,0.4309871991586285
200,1,0.9615611346672199,0.9808201088183331,0.5063119647720844,0.3933335495372705,0.10882535380779712,0.38740757598271375,0.4786926935238578,0.29057892591685414,0.7278149804512835,0.6321530567093279,0.4576070059088422,0.4413264325640884,0.7766841445651027,0.5315740104057904
200,1,0.15643121017521047,1.4896824048968278,0.9333928138242606,0.4981291284531658,0.5789717277137605,0.0626920296742931,0.28543359111836847,0.41263775711356376,0.6929530838662346,0.18110399963154653,0.7730130467741541,0.3398984470010465,0.4847931088532029,0.41398455334330825
300,2,0.3139217229341771,1.3316577366834783,0.8526156540076633,0.5390187985215091,0.3740310472411439,0.30981088311349225,0.2872033906453708,0.4949351942453135,0.6036500668397677,0.4309367850939272,0.4299747097824387,0.03600287993858897,0.47991410738756324,0.31785973163334535
300,2,0.9615611346672199,0.9808201088183331,0.5063119647720844,0.3933335495372705,0.10882535380779712,0.38740757598271375,0.4786926935238578,0.29057892591685414,0.7278149804512835,0.6321530567093279,0.4576070059088422,0.4413264325640884,0.7766841445651027,0.5315740104057904
300,2,0.0020241873027270225,1.6063196136010245,0.9991977705016595,0.18349292930457417,0.5282624414807,0.24937244103845635,0.6764988027392664,0.580276212391956,0.5232393795360721,0.8553500397547822,0.8601197552538506,0.3352015528367467,0.1568002018221748,0.5590807864724404
300,2,1.680820721487379,0.0619915355526405,0.0234689857746484,0.14860458081424555,0.9016930084118282,0.7110196689718928,0.5009548040149789,0.30389926474305606,0.5237158348747912,0.19533017256845717,0.5863665667951197,0.2752220479496372,0.8941850826314469,0.41403809031223304
300,2,1.4282773650180638,0.13009091030708775,0.05782529384957086,0.2568548203335183,0.5122379887810095,0.6450868473111401,0.5886728622953109,0.6942846270398809,0.33680990124346927,0.3582766932651087,0.13335976823933632,0.6139894859536219,0.2306680016951577,0.2960740355745709
300,2,1.0716544494895588,0.6738575917717383,0.3573525582261998,0.7497773756467383,0.5302488285759298,0.4912886197733559,0.47421810360183114,0.752734831752081,0.550465469778694,0.6366241905744667,0.4316544644640808,0.31213402503928,0.673798995809214,0.7158858466030041
300,2,0.05619796177613024,1.6029109888830022,0.9776892879449799,0.38947704273985717,0.0771710867057754,0.5509562701563288,0.46459631608983765,0.4776654174497585,0.33469599415979423,0.4201194379621418,0.9411398844646199,0.8876742417443317,0.5421246079585175,0.3321580847854604
300,2,0.3590911576228267,1.2896747228978294,0.8271212504733221,0.490945418867449,0.3740310472411439,0.33883990334017056,0.2872033906453708,0.4949351942453135,0.6048693646631069,0.3122865800972151,0.4391642695118636,0.05682780836049334,0.47991410738756324,0.4309871991586285
300,2,0.9510240580996573,1.172877982458523,0.5662583540412706,0.006636430362065293,0.2419025289402006,0.4846232533090322,0.7015238375716912,0.28603886295090203,0.5946686240044853,0.42139180883335703,0.5880517084146138,0.33990663876260707,0.7542862097929501,0.48730812099897514
300,2,1.3513905422583132,0.37645699065034627,0.17295829862671408,0.7298949590170061,0.3740310472411439,0.2826798341070504,0.2872033906453708,0.4939579340498039,0.6048693646631069,0.41520931175684545,0.4341023842610646,0.03600287993858897,0.47991410738756324,0.44209805475542807
300,2,0.9591660136450616,1.1596739302264667,0.5600650892147776,0.17884646419481784,0.4714606079521952,0.17741242705118587,0.4038001255176418,0.9412974807482835,0.5268438835568409,0.36371096276772436,0.47695691016987485,0.28498836515749915,0.4056553860073863,0.6340434689243042
300,2,1.7297773153204845,0.011154923042397367,0.004105352790843231,0.8726882215078857,0.6618753882125272,0.4418093287827003,0.7388759293247338,0.6212994588207019,0.0063116589259271105,0.6489416813637922,0.5707180668904526,0.732454985144167,0.4123141180033816,0.8961246354485082
300,2,0.14785465960438746,1.3357114448858656,0.9298160144516072,0.7487323739437457,0.5751353391664815,0.49767292241893607,0.2844110519791481,0.752734831752081,0.550465469778694,0.6309985939173183,0.7813889422059224,0.31213402503928,0.345973935445655,0.41003886320414795
400,3,0.9615611346672199,0.9808201088183331,0.5063119647720844,0.3933335495372705,0.10882535380779712,0.38740757598271375,0.4786926935238578,0.29057892591685414,0.7278149804512835,0.6321530567093279,0.4576070059088422,0.4413264325640884,0.7766841445651027,0.5315740104057904
400,3,0.0020241873027270225,1.6063196136010245,0.9991977705016595,0.18349292930457417,0.5282624414807,0.24937244103845635,0.6764988027392664,0.580276212391956,0.5232393795360721,0.8553500397547822,0.8601197552538506,0.3352015528367467,0.1568002018221748,0.5590807864724404
400,3,1.0716544494895588,0.6738575917717383,0.3573525582261998,0.7497773756467383,0.5302488285759298,0.4912886197733559,0.47421810360183114,0.752734831752081,0.550465469778694,0.6366241905744667,0.4316544644640808,0.31213402503928,0.673798995809214,0.7158858466030041
400,3,0.05619796177613024,1.6029109888830022,0.9776892879449799,0.38947704273985717,0.0771710867057754,0.5509562701563288,0.46459631608983765,0.4776654174497585,0.33469599415979423,0.4201194379621418,0.9411398844646199,0.8876742417443317,0.5421246079585175,0.3321580847854604
400,3,0.9591660136450616,1.1596739302264667,0.5600650892147776,0.17884646419481784,0.4714606079521952,0.17741242705118587,0.4038001255176418,0.9412974807482835,0.5268438835568409,0.36371096276772436,0.47695691016987485,0.28498836515749915,0.4056553860073863,0.6340434689243042
400,3,1.049320396557722,0.9803331352323671,0.47836982884800605,0.42463457080798495,0.8885849674834683,0.7925375480972795,0.6032214259401647,0.5471569592107965,0.19275476439572647,0.6571638854624253,0.6505003267376253,0.5612772637133843,0.4170890044042223,0.6688078137008113
400,3,1.314165443191413,0.36608719129688333,0.17295829862671408,0.7298949590170061,0.3740310472411439,0.5998570702979664,0.2872033906453708,0.4939579340498039,0.6048693646631069,0.5753967000795642,0.4341023842610646,0.03600287993858897,0.4837389049469533,0.43991172889728464
400,3,1.3726387264820716,0.003325955001516264,0.0015425505133771222,0.42265940434473015,0.5170255634719032,0.389058542310759,0.6051721581494407,0.5511276731828922,0.1926243911181882,0.6571638854624253,0.14901372318117473,0.23837577884522498,0.4241481387777948,0.6543234695240414
400,3,5.480492321453601E-4,1.61616428614593,0.9997841191226463,0.4981291284531658,0.5832769984175935,0.0626920296742931,0.28543359111836847,0.41263775711356376,0.6922032786702645,0.9053557568727941,0.8602760752454138,0.3398984470010465,0.4847931088532029,0.41398455334330825
400,3,0.05921196085336427,1.4882079994377755,0.9746838931290455,0.39126577287866127,0.5546903241664021,0.7141903012041504,0.4867602957331193,0.4691219772658286,0.28509230630779103,0.19361624744788086,0.7834725315195911,0.3122046454015744,0.8996483568418495,0.3896995589604537
400,3,1.1751359025902184,0.49989171327220205,0.25604936635198394,0.7298949590170061,0.37277158651827597,0.5280721071107852,0.28227958090301236,0.4939579340498039,0.6048693646631069,0.658376178664289,0.4341023842610646,0.4497132230198818,0.47991410738756324,0.8412054378344214
400,3,1.3250336366321553,0.18362550190852248,0.08766553532929486,0.011345388474173823,0.3584008341265853,0.49570114433133666,0.5046528415338982,0.49229472413385744,0.6130416874106278,0.4312937303017262,0.5800347182859522,0.426060222004672,0.7131453658402155,0.43706369287650537
400,3,0.1799386080509448,1.1833684154935735,0.9039338359620608,0.39243473383505334,0.501591984484877,0.387558542094362,0.4760335856278576,0.29233507942563164,0.5494979129876094,0.8207185691053803,0.5707180668904526,0.4390534387511185,0.6150658679654651,0.5423025017789495
400,3,0.9411574529458215,1.1643618384276049,0.5672364275465513,0.3618636862536184,0.9301924725389645,0.08393123578353867,0.5103514150546713,0.24535983902658076,0.5494335946978836,0.6078836600707372,0.4089193641987876,0.45669351378744805,0.6504142162883393,0.4101002948629552
400,3,0.08113823230364035,1.2225734863223843,0.9578114808002799,0.7708384947750098,0.3740310472411439,0.3075531893990388,0.2872033906453708,0.495780343974101,0.6036500668397677,0.41667022902791556,0.5429127701053917,0.47554370117268285,0.47991410738756324,0.31785973163334535
500,4,1.0716544494895588,0.6738575917717383,0.3573525582261998,0.7497773756467383,0.5302488285759298,0.4912886197733559,0.47421810360183114,0.752734831752081,0.550465469778694,0.6366241905744667,0.4316544644640808,0.31213402503928,0.673798995809214,0.7158858466030041
500,4,1.3726387264820716,0.003325955001516264,0.0015425505133771222,0.42265940434473015,0.5170255634719032,0.389058542310759,0.6051721581494407,0.5511276731828922,0.1926243911181882,0.6571638854624253,0.14901372318117473,0.23837577884522498,0.4241481387777948,0.6543234695240414
500,4,1.3250336366321553,0.18362550190852248,0.08766553532929486,0.011345388474173823,0.3584008341265853,0.49570114433133666,0.5046528415338982,0.49229472413385744,0.6130416874106278,0.4312937303017262,0.5800347182859522,0.426060222004672,0.7131453658402155,0.43706369287650537
500,4,0.1799386080509448,1.1833684154935735,0.9039338359620608,0.39243473383505334,0.501591984484877,0.387558542094362,0.4760335856278576,0.29233507942563164,0.5494979129876094,0.8207185691053803,0.5707180668904526,0.4390534387511185,0.6150658679654651,0.5423025017789495
500,4,0.08113823230364035,1.2225734863223843,0.9578114808002799,0.7708384947750098,0.3740310472411439,0.3075531893990388,0.2872033906453708,0.495780343974101,0.6036500668397677,0.41667022902791556,0.5429127701053917,0.47554370117268285,0.47991410738756324,0.31785973163334535
500,4,0.7823245287255285,0.8443399741647091,0.5242589345643415,0.37637644126461833,0.3584008341265853,0.49570114433133666,0.5046528415338982,0.49229472413385744,0.6130416874106278,0.6139569831756645,0.5785314667406465,0.426060222004672,0.7723135400790424,0.4361648201671394
500,4,4.974080633243788E-4,1.4668265192873333,0.9997841191226463,0.4908377171941105,0.5754587783033477,0.0626920296742931,0.2854073357612099,0.41263775711356376,0.605708868402266,0.9100563295359216,0.44073774383651937,0.3398984470010465,0.4847931088532029,0.4137917349134965
500,4,1.3281242148925438,0.1597452126789885,0.07620579216443524,0.011345388474173823,0.3584008341265853,0.49570114433133666,0.5046528415338982,0.49229472413385744,0.6130416874106278,0.4312937303017262,0.5800347182859522,0.426060222004672,0.7131453658402155,0.43706369287650537
500,4,1.1191155386191982,0.31175212100758887,0.17295829862671408,0.7298949590170061,0.32619517914099705,0.2816641109897583,0.4617926517225439,0.5085217891842112,0.6118930677695432,0.41520931175684545,0.4341023842610646,0.4346962197030153,0.47991410738756324,0.5272743112177916
500,4,0.0020280371267323177,1.449384371482763,0.999109216494409,0.7708384947750098,0.5322963709128076,0.3075531893990388,0.6850945806163874,0.495780343974101,0.6036500668397677,0.8620976160738032,0.8573043805539756,0.47554370117268285,0.4805569515675684,0.31785973163334535
500,4,1.6426021156678736,0.002289916426723059,8.874974140259395E-4,0.36967757976187765,0.20884637889477514,0.49750902455535617,0.24670007332826155,0.10499916809908688,0.55046274316108,0.6309985939173183,0.5889691023501755,0.29088009629296213,0.345973935445655,0.025048582906383857
500,4,0.05319211505407301,1.3369077799420361,0.9746838931290455,0.39156637878491873,0.5543227740765377,0.7141903012041504,0.5058648918317289,0.4691219772658286,0.6023410452703268,0.4149579269532018,0.7834725315195911,0.4273767360220634,0.9011091573087104,0.3896995589604537
500,4,1.362576603102073,0.1241067281483147,0.05782529384957086,0.2568548203335183,0.5122379887810095,0.49565783021001364,0.5008892450431612,0.4912888385666528,0.34004644446601906,0.3582766932651087,0.13113382010162572,0.6139894859536219,0.2306680016951577,0.2960740355745709
600,5,1.0716544494895588,0.6738575917717383,0.3573525582261998,0.7497773756467383,0.5302488285759298,0.4912886197733559,0.47421810360183114,0.752734831752081,0.550465469778694,0.6366241905744667,0.4316544644640808,0.31213402503928,0.673798995809214,0.7158858466030041
600,5,1.3726387264820716,0.003325955001516264,0.0015425505133771222,0.42265940434473015,0.5170255634719032,0.389058542310759,0.6051721581494407,0.5511276731828922,0.1926243911181882,0.6571638854624253,0.14901372318117473,0.23837577884522498,0.4241481387777948,0.6543234695240414
600,5,1.3250336366321553,0.18362550190852248,0.08766553532929486,0.011345388474173823,0.3584008341265853,0.49570114433133666,0.5046528415338982,0.49229472413385744,0.6130416874106278,0.4312937303017262,0.5800347182859522,0.426060222004672,0.7131453658402155,0.43706369287650537
600,5,0.1799386080509448,1.1833684154935735,0.9039338359620608,0.39243473383505334,0.501591984484877,0.387558542094362,0.4760335856278576,0.29233507942563164,0.5494979129876094,0.8207185691053803,0.5707180668904526,0.4390534387511185,0.6150658679654651,0.5423025017789495
600,5,0.08113823230364035,1.2225734863223843,0.9578114808002799,0.7708384947750098,0.3740310472411439,0.3075531893990388,0.2872033906453708,0.495780343974101,0.6036500668397677,0.41667022902791556,0.5429127701053917,0.47554370117268285,0.47991410738756324,0.31785973163334535
600,5,4.974080633243788E-4,1.4668265192873333,0.9997841191226463,0.4908377171941105,0.5754587783033477,0.0626920296742931,0.2854073357612099,0.41263775711356376,0.605708868402266,0.9100563295359216,0.44073774383651937,0.3398984470010465,0.4847931088532029,0.4137917349134965
600,5,1.3281242148925438,0.1597452126789885,0.07620579216443524,0.011345388474173823,0.3584008341265853,0.49570114433133666,0.5046528415338982,0.49229472413385744,0.6130416874106278,0.4312937303017262,0.5800347182859522,0.426060222004672,0.7131453658402155,0.43706369287650537
600,5,1.1191155386191982,0.31175212100758887,0.17295829862671408,0.7298949590170061,0.32619517914099705,0.2816641109897583,0.4617926517225439,0.5085217891842112,0.6118930677695432,0.41520931175684545,0.4341023842610646,0.4346962197030153,0.47991410738756324,0.5272743112177916
600,5,1.6426021156678736,0.002289916426723059,8.874974140259395E-4,0.36967757976187765,0.20884637889477514,0.49750902455535617,0.24670007332826155,0.10499916809908688,0.55046274316108,0.6309985939173183,0.5889691023501755,0.29088009629296213,0.345973935445655,0.025048582906383857
600,5,1.362576603102073,0.1241067281483147,0.05782529384957086,0.2568548203335183,0.5122379887810095,0.49565783021001364,0.5008892450431612,0.4912888385666528,0.34004644446601906,0.3582766932651087,0.13113382010162572,0.6139894859536219,0.2306680016951577,0.2960740355745709
600,5,0.4296292351000124,1.0852594368508945,0.7600280806679922,0.724846924701439,0.3745144632247308,0.4832642353455635,0.6982160573629994,0.4939579340498039,0.6048693646631069,0.41520931175684545,0.43409051641019336,0.3123637053445979,0.4856577367232185,0.44209805475542807
600,5,0.4576367319591794,1.073369622623517,0.7434307960365363,0.2680695284734632,0.4029861924013167,0.6852026924382355,0.42514245834802467,0.4205881381849783,0.5925831300633135,0.5718687027863942,0.3772523130551245,0.3321954531977259,0.47847329988192305,0.4958188418924332
600,5,0.02067835915148037,1.3288671527419,0.9900944275081295,0.011345388474173823,0.3584008341265853,0.49863278783757814,0.5046528415338982,0.49229472413385744,0.5603333260600555,0.4312937303017262,0.5828241955099637,0.42859860892487484,0.7140837237003678,0.43706369287650537
600,5,0.08704568752518815,1.2076969271725355,0.9541943481473731,0.7640887847847356,0.5814292929207504,0.29688267464218954,0.29556127530278875,0.5003823238880628,0.6031790757696669,0.45531116069196553,0.5410983500110924,0.4393946650032111,0.4850323137152092,0.31785973163334535
600,5,0.7724725985920788,0.8337070742249607,0.5242589345643415,0.3967678554520987,0.3887765873567345,0.5542556136918115,0.5046528415338982,0.4933033865199656,0.6130416874106278,0.6139569831756645,0.5657689711988003,0.426060222004672,0.7723135400790424,0.4714343068899388
600,5,0.007119640702421916,1.3342953470434356,0.9966031051234807,0.7380396543293964,0.5754599362900799,0.45637706373677833,0.2854073357612099,0.6202909583999352,0.605708868402266,0.9100563295359216,0.46448467343649097,0.3540912452914648,0.4847931088532029,0.4137917349134965
600,5,0.002016344995189533,1.4410283150259773,0.999109216494409,0.7708384947750098,0.5255555720317743,0.3075531893990388,0.6850945806163874,0.4947196650464887,0.6036500668397677,0.8511204604959399,0.8573043805539756,0.47554370117268285,0.48455995304170973,0.3178801288557772
700,6,1.6426021156678736,0.002289916426723059,8.874974140259395E-4,0.36967757976187765,0.20884637889477514,0.49750902455535617,0.24670007332826155,0.10499916809908688,0.55046274316108,0.6309985939173183,0.5889691023501755,0.29088009629296213,0.345973935445655,0.025048582906383857
700,6,0.4296292351000124,1.0852594368508945,0.7600280806679922,0.724846924701439,0.3745144632247308,0.4832642353455635,0.6982160573629994,0.4939579340498039,0.6048693646631069,0.41520931175684545,0.43409051641019336,0.3123637053445979,0.4856577367232185,0.44209805475542807
700,6,0.4576367319591794,1.073369622623517,0.7434307960365363,0.2680695284734632,0.4029861924013167,0.6852026924382355,0.42514245834802467,0.4205881381849783,0.5925831300633135,0.5718687027863942,0.3772523130551245,0.3321954531977259,0.47847329988192305,0.4958188418924332
700,6,0.007119640702421916,1.3342953470434356,0.9966031051234807,0.7380396543293964,0.5754599362900799,0.45637706373677833,0.2854073357612099,0.6202909583999352,0.605708868402266,0.9100563295359216,0.46448467343649097,0.3540912452914648,0.4847931088532029,0.4137917349134965
700,6,0.002016344995189533,1.4410283150259773,0.999109216494409,0.7708384947750098,0.5255555720317743,0.3075531893990388,0.6850945806163874,0.4947196650464887,0.6036500668397677,0.8511204604959399,0.8573043805539756,0.47554370117268285,0.48455995304170973,0.3178801288557772
700,6,0.9705834505020562,0.6225229136233852,0.36306358902775243,0.49227596390434547,0.6309094913748556,0.5926931957153438,0.4877451105497175,0.6849886343814995,0.5107820011094684,0.4843958144680438,0.7473151819846532,0.5478964867827637,0.5394644807754819,0.3340708018575518
700,6,0.014390292233619576,1.2266771972617874,0.9925320823018524,0.48611562495397176,0.36693038889051244,0.3478407681973482,0.2842875610053054,0.5732898352930295,0.5243016878786148,0.829148130838991,0.45663161939037455,0.36529278511286667,0.47454562003160383,0.4351788895932873
700,6,0.7605896356485696,0.8216731951555035,0.5245646296520288,0.3868334668088271,0.4029861924013167,0.6866748510469336,0.42514245834802467,0.48714344609913246,0.3255026832573311,0.6131018240889979,0.5798852133097571,0.41854886442624206,0.47780680677093856,0.4911908150613294
700,6,1.2356713617993487,0.0029940779512610052,0.0015425505133771222,0.7311765274559137,0.5208103240767655,0.49604290764936393,0.5363187355647068,0.7498606200073754,0.550250210517798,0.4168476697964787,0.6006928983028228,0.23837577884522498,0.42085657574065305,0.6540938870787898
700,6,1.6915421412581E-4,1.6627335499323095,0.9999352350128952,0.7700621602561173,0.5832769984175935,0.0626920296742931,0.2710158815575459,0.41832977787517567,0.6767711524663751,0.9016996409405351,0.8624410948504345,0.46973910434448907,0.48469153515573565,0.41398455334330825
700,6,1.0600404260079572,0.24667153228061423,0.1455512245677712,0.5272812655751432,0.36076077079915386,0.49053975726840404,0.5750632460592117,0.4939679102470618,0.6034740487099182,0.4327486151812923,0.4298172750745382,0.33652142145190195,0.47999627627976765,0.37675437536879897
700,6,0.07736818341615212,1.166997396583758,0.9578558242358247,0.38612458189580845,0.35785734848216244,0.3075531893990388,0.2862811766728675,0.495780343974101,0.6036500668397677,0.41661916747822014,0.5429127701053917,0.4755374980633107,0.47991410738756324,0.318014579470468
700,6,4.935661479408949E-4,1.4554969414520074,0.9997841191226463,0.36014621668739955,0.5790231518788252,0.0626920296742931,0.28543359111836847,0.3516656578864426,0.5066490765083782,0.4228895348244675,0.8602760752454138,0.3357008427821622,0.4847931088532029,0.41398455334330825
