NFE,ITE,f0,f1,v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11
100,0,1.5733562734100246,0.030668243851028756,0.012407576473782544,0.3016289717447769,0.5355950286232465,0.3184592971991511,0.34275932724514946,0.7513099892339874,0.8717195468483503,0.3689118305049357,0.5385018145912885,0.20924419513039472,0.8138499584100456,0.23108356308346
100,0,0.2208272167681915,1.591573786708099,0.9122308152317453,0.7666876058138137,0.07260131351014243,0.6806283807464868,0.2723602986329483,0.5504450858946108,0.18810228342642432,0.48586790314912354,0.5230744248468309,0.8272657322365775,0.3617180634975594,0.704451072409126
100,0,0.12303845241570374,1.7188928903752205,0.954508309364652,0.7307930124560686,0.33236254468895887,0.5771746810312488,0.27905077816382273,0.12180890170876824,0.6280331297077226,0.3184350493999668,0.5886357124003225,0.06491924237220359,0.9180033921409432,0.3487274596886607
100,0,0.0648750904531581,2.136998207468285,0.980679401397045,0.06664921729044271,0.9382191212484707,0.17451158789824484,0.9980256095103961,0.027443031024411813,0.7855269358291572,0.2975136572031267,0.6437783097948029,0.40180240402234846,0.3387756407690803,0.45486791963773054
100,0,0.5834098179106102,1.290497312925433,0.7297017729333972,0.6076499887855862,0.7878040979966636,0.4119371479105247,0.08793608994101865,0.7197630060845515,0.5276455603774821,0.5931373157959747,0.6349114152692614,0.6949988535367964,0.6585766415563652,0.42811890677077047
100,0,0.06955495062591233,1.8072912366943998,0.9755112991734554,0.23584397869852447,0.1035523473776685,0.23753529284864006,0.8863801491294825,0.48883731840783695,0.2782205331810963,0.6911954617289187,0.8099522357722193,0.8297853739257657,0.6170878136853459,0.2568993785693643
100,0,1.3889009838306665,0.5872005623479714,0.2546411603259231,0.560241733435535,0.4759573971052302,0.9513971554891092,0.6163983558231141,0.6826853896910121,0.11042802888154779,0.2700317058818329,0.47473778405398637,0.5952085769911524,0.3423222960848491,0.6175725665533975
100,0,0.8801989844297479,1.1235174163170838,0.5769303448845555,0.5146025839559434,0.5329142890762184,0.6729017052349622,0.4969305149757761,0.7498443726139608,0.11722036072862196,0.7672496356101806,0.5030145550867884,0.5356579795572256,0.6004775569136649,0.17703325330237107
100,0,1.4071336647213233,0.05399676819981715,0.024417404732791637,0.6757576536277412,0.328829765662527,0.6777009547950381,0.45909989997368306,0.5632610838605168,0.36460086438719075,0.8462327364413436,0.09637446395676497,0.5083715467188781,0.4872160714216549,0.5967976013595462
300,1,1.514610277315016,0.02952315258088146,0.012407576473782544,0.2994270492457949,0.5299029657458001,0.1538207320161778,0.34275932724514946,0.7513099892339874,0.8717195468483503,0.3689118305049357,0.5373553562248625,0.4673850450343876,0.8268957277582846,0.5370588776662529
