NFE,Elapsed Time,GenerationalDistance,Hypervolume,ITE,InvertedGenerationalDistance
100,0.004713974,0.20030852703421387,0.0,1,0.3356145561420545
200,0.011229259,0.1494975402143009,0.0013918909731203064,2,0.3164436025630722
300,0.013749289000000001,0.11287835510618184,0.0013918909731203064,3,0.2961867949708327
400,0.016382203,0.09741937699570882,0.007678584953690218,4,0.27132423982236903
500,0.020419579,0.09223615405939367,0.0088056491290039,5,0.22428987196505007
600,0.022793879000000003,0.09989479709329085,0.027532969817625604,6,0.19467624799887662
700,0.025286183,0.06790158365730842,0.0390931568963884,7,0.17484670989194787
800,0.027413682,0.049086845648536326,0.04033071529190894,8,0.1668831484001463
900,0.029444543,0.03948863288930379,0.05295993684183726,9,0.15496810155295193
1000,0.031711827000000005,0.033103689120443425,0.07201740683694514,10,0.13442551647952722
1100,0.0339633,0.028779705093516655,0.08746764680292066,11,0.12025756154139063
1200,0.036326935000000005,0.02440646250551454,0.10045927522198858,12,0.10153860267853579
1300,0.038957461000000006,0.02218700713248074,0.1110868944273309,13,0.08928337025315858
1400,0.041513656,0.01724445113511173,0.12356043586130512,14,0.0758591488505001
1500,0.044202064000000006,0.012027752521741748,0.13533816254298747,15,0.06113084350762125
1600,0.047034473,0.010994099972475012,0.14257726136189275,16,0.05536959809144359
1700,0.049505005000000005,0.008567434074669748,0.14871481340663875,17,0.050668774909076245
1800,0.051780846000000005,0.007072694094005296,0.16141167479996446,18,0.04121947069344464
1900,0.054470888,0.005470614694777202,0.166514828982482,19,0.03738385098965415
2000,0.05703002200000001,0.004329913677838456,0.17210627535006068,20,0.03352928594197364
2100,0.059855543000000004,0.0032868293002709316,0.17820542425982938,21,0.02588009635761682
2200,0.063618981,0.002719378428713196,0.18047667353500244,22,0.024860941914524762
2300,0.06787894400000001,0.0024469275425394238,0.18455962480381288,23,0.020134882343091538
2400,0.072192744,0.002227968936899744,0.18747632048287968,24,0.017939072804068045
