NFE,Elapsed Time,GenerationalDistance,Hypervolume,ITE,InvertedGenerationalDistance
100,0.0017402280000000001,0.22104662232946895,0.0,1,0.4731196145687724
200,0.004613603,0.17492335614245372,0.0,2,0.4633635662698299
300,0.007550998000000001,0.1822271294589136,0.0,3,0.4318429985860493
400,0.008714512,0.1476605582536591,0.0,4,0.36038640385834847
500,0.00996018,0.13889757468389144,7.899894822969046E-4,5,0.32854194957201766
600,0.011301366,0.09784524323311324,0.035813937011078906,6,0.23844613391471212
700,0.012939308,0.10647588219436893,0.035813937011078906,7,0.22589252421938588
800,0.014368764000000001,0.08567748356205628,0.046884756026666044,8,0.18838236405265424
900,0.015862659,0.07664780755251971,0.046884756026666044,9,0.17165821122442648
1000,0.017294968,0.09404256384878351,0.05531861535378261,10,0.16366251510089846
1100,0.018772054,0.0903829813272134,0.06586949671668829,11,0.14722472079913437
1200,0.020240957,0.040574188524037276,0.08286920236198028,12,0.13890220648200843
1300,0.0215909,0.026259085246338524,0.09330511354828247,13,0.11822849826295953
1400,0.023004831,0.024438065982794882,0.1014341183255436,14,0.10951809676885617
1500,0.024685389000000002,0.02160764926610565,0.11013908242884901,15,0.10233283385457304
1600,0.026436509,0.016317795420742645,0.12360888528558671,16,0.08058182912242294
1700,0.028241291,0.012980863655085141,0.13053615964285828,17,0.0747251063920741
1800,0.030049949000000003,0.012169261998427517,0.13899138072142653,18,0.06257818311763144
1900,0.031884443000000005,0.010055410927639138,0.145051076356742,19,0.05643242052921137
2000,0.033787889,0.00919842926130394,0.1519137430440164,20,0.049682721511819974
2100,0.036013417,0.008487263062035845,0.1593104782204084,21,0.04320821094705741
2200,0.038080920000000004,0.007002245243860394,0.1632804906113906,22,0.039836213233683034
2300,0.040374065,0.005377675004814732,0.16782879458398953,23,0.03377505367665738
2400,0.042925169000000006,0.00400960907811224,0.1759953022770135,24,0.027200286090630108
2500,0.045653587,0.004023109041299574,0.17915522987193652,25,0.02425553540899204
2600,0.048407546,0.003066343276681253,0.18342913312066442,26,0.021871441418672234
2700,0.05163484300000001,0.002329548277170394,0.18595595360561426,27,0.019852770524871815
2800,0.055230924,0.0021021373111221185,0.187666986231836,28,0.0185418166000347
2900,0.059350283000000004,0.0018844778351925415,0.18969480601201408,29,0.017379404777588165
3000,0.063542002,0.001640087246012742,0.19298072361978455,30,0.014217689545762602
3100,0.067621598,0.0014823604456027284,0.19491987999362237,31,0.012912563545946627
3200,0.07174237900000001,0.0013635357182794298,0.19678730145946288,32,0.012091097829023206
3300,0.07603032700000001,0.00140478210642392,0.19749601875809641,33,0.011306862336870685
3400,0.080302517,0.0012611731816576399,0.19826860969141324,34,0.010843699595143141
3500,0.084811683,0.0012042895656888427,0.19880244387471568,35,0.010149470782244624
3600,0.089115122,0.0010984931236703755,0.19964537104398936,36,0.009260598637669261
3700,0.093562356,0.0010248539718500107,0.20126635724433004,37,0.008394487868786086
3800,0.09817511300000001,0.0010014668549428634,0.2019846231152885,38,0.007938939152923985
3900,0.10269718300000001,0.00101595099719229,0.20258771879619375,39,0.007566449717639748
4000,0.10725340700000001,9.714905151436962E-4,0.20344478856159312,40,0.007200338332800878
4100,0.11196805900000001,9.668267902396566E-4,0.20390358552653715,41,0.006725092379181392
4200,0.11731672700000001,8.810777329314308E-4,0.20431971392495438,42,0.006792747271979977
4300,0.122258637,7.747879633117615E-4,0.20462530435495027,43,0.006680690568121597
4400,0.12717952700000001,7.569296634541896E-4,0.2052164619703699,44,0.006050792751684087
4500,0.132377207,7.43573558554721E-4,0.20533515278379755,45,0.00599194637854502
4600,0.13787712900000001,7.444964914845516E-4,0.20542297686490052,46,0.006011088017795859
4700,0.143294426,7.52403994733134E-4,0.20551447714115179,47,0.006107779014711355
4800,0.153049965,7.523006603042327E-4,0.20568144442817068,48,0.006055556391939204
4900,0.158153163,8.182768552288572E-4,0.20601133470436644,49,0.005810163779209279
5000,0.16324839800000002,8.450380280793107E-4,0.20611676378218183,50,0.005726181142891768
5100,0.168610647,8.278284652768863E-4,0.2064314615174155,51,0.005631976129989607
5200,0.173665864,8.665642802501043E-4,0.20661142816031558,52,0.005531064993629491
5300,0.178651412,8.149229393120391E-4,0.20683537397229296,53,0.005437926305631563
5400,0.18423725200000002,8.381902263224634E-4,0.20700640513968988,54,0.0052653982592512204
5500,0.189429758,8.283550932393068E-4,0.20730336056097431,55,0.00499731565692591
5600,0.19480287300000002,7.84980558007888E-4,0.20743915328977225,56,0.004635047303327127
5700,0.20004117400000002,7.983988683043864E-4,0.20733634556717473,57,0.004842499834712086
5800,0.205181845,7.72306823603846E-4,0.20723942788252378,58,0.005028725929174115
5900,0.21033042100000002,7.256258243217923E-4,0.20736793524342534,59,0.004932388878680947
6000,0.21553612200000002,7.803408575630782E-4,0.20729164625048926,60,0.005173633987619582
6100,0.220711236,8.259402435300984E-4,0.20736029031993994,61,0.005113865987090714
6200,0.22577945800000002,7.995754583688548E-4,0.20756234865666326,62,0.004832903752481054
6300,0.231086752,8.127351645466542E-4,0.20782595136995607,63,0.00465385972934361
6400,0.23652161100000002,8.012328356250996E-4,0.20807121377642204,64,0.004603489048000617
6500,0.241752455,7.726669697351272E-4,0.20823783451549985,65,0.004562723402016469
6600,0.247100482,7.570237599545676E-4,0.2080817292031618,66,0.004631787530539093
6700,0.25241196600000004,7.778841389960413E-4,0.208301246940408,67,0.0045091186618464365
6800,0.257600064,8.077849017124227E-4,0.20841601911235025,68,0.004248512746508649
6900,0.26285119300000004,7.983573384884576E-4,0.20857776979628095,69,0.004307431570437098
7000,0.268067956,8.277260723650806E-4,0.2085660187689938,70,0.004374903854119851
7100,0.27331641500000003,8.150273082980382E-4,0.20881637451249155,71,0.004334647811673752
7200,0.27879718200000003,8.267756005878761E-4,0.20890452127344938,72,0.004298534111504001
7300,0.284376893,8.445598968816682E-4,0.2088501346013342,73,0.004328113710749274
7400,0.289863835,8.072232133758666E-4,0.2087566193402818,74,0.004379635450179495
7500,0.29525038000000003,8.695918489599891E-4,0.20900825141688598,75,0.0042613452781246055
7600,0.30050685600000004,8.33465583035476E-4,0.20908279785642797,76,0.004197395795454336
7700,0.30607338300000003,8.498232441613241E-4,0.2091706466251085,77,0.004034028392359131
7800,0.311544877,8.555247484352266E-4,0.20893593450040834,78,0.004435255863554338
7900,0.316988618,8.32391767283468E-4,0.20894427773293586,79,0.004533512449140528
8000,0.32232805400000003,8.587736505475564E-4,0.20904375045799942,80,0.004415712134044643
8100,0.328082841,8.844589463497953E-4,0.20910857744881953,81,0.004341920932572328
8200,0.333433209,8.666169297430155E-4,0.2090029613277281,82,0.00444262649759462
8300,0.338792545,9.326599423809603E-4,0.2091254625480883,83,0.004289960404150665
8400,0.344296675,0.0010001077202671468,0.20898547076245114,84,0.004497533192491938
8500,0.349597013,9.961905452622875E-4,0.2090637123881454,85,0.004443960762913666
8600,0.354983997,0.0010222482490949416,0.20926470405728975,86,0.004317904114080972
8700,0.36085129600000004,0.0010946581291582872,0.20927601131803358,87,0.004261256557793213
8800,0.366315465,0.0010692080771227818,0.20950214377767587,88,0.004196388523840616
8900,0.37178314100000004,0.0010222303610535207,0.20943502694302552,89,0.004176799195155535
9000,0.377198234,0.0010070657066712039,0.20952441584734396,90,0.004150342979117384
9100,0.382528621,0.0010503068515525151,0.2094992949839543,91,0.004194962030926705
9200,0.387982873,0.0010517619683532424,0.20962086638110167,92,0.0041303257537828025
9300,0.39339708,9.734885433460611E-4,0.20962597761269883,93,0.004154728459310755
9400,0.39906961700000004,9.749524653911847E-4,0.2095840243590926,94,0.004287067816475214
9500,0.404799047,0.0010536950738100326,0.2096822852328267,95,0.004247318414042252
9600,0.41041322900000005,0.0010426983062729403,0.20972601606587954,96,0.004173033020919612
9700,0.41665912800000005,0.0010391277755239009,0.20971775226658007,97,0.003929560988148729
9800,0.42247098600000005,9.525603923695159E-4,0.2096877294842805,98,0.004086921754511577
9900,0.42821504000000005,9.498473272492567E-4,0.20966119530389604,99,0.003907124740083709
10000,0.43381883600000004,9.225071307747825E-4,0.20978923330897212,100,0.003802499069894342
