NFE,Elapsed Time,GenerationalDistance,Hypervolume,ITE,InvertedGenerationalDistance
100,0.002065574,0.20383778943204253,0.0,1,0.5328342540217637
200,0.004117822,0.1470030506092181,0.0,2,0.4558617283808648
300,0.0060167530000000006,0.14373267319097852,0.0,3,0.42074552024825856
400,0.008046446,0.11704621486559272,0.0,4,0.32744894698321464
500,0.010171678,0.1029506607289125,0.0,5,0.2946328496411646
600,0.011817264000000001,0.08434587250509028,0.005414026121014804,6,0.24313882469287917
700,0.012746321000000001,0.06699661417919672,0.018759426588742596,7,0.2080185989566187
800,0.013747531,0.05344738769984167,0.05757834753728622,8,0.15236764606440067
900,0.014809300000000001,0.04533812540434985,0.08630362364864154,9,0.128128839519559
1000,0.015981870000000002,0.0424587699273239,0.10558557528174123,10,0.11195398505755828
1100,0.017263322,0.030774898503588548,0.11020019438352481,11,0.09652867962980752
1200,0.018640968,0.024181358584270823,0.1173835055779245,12,0.09285028595459364
1300,0.020024545,0.022361816493165602,0.1328932071276248,13,0.07510129644215117
1400,0.021278367000000003,0.016866917902493745,0.1415850317404154,14,0.06404729353465306
1500,0.022598567,0.015476482849723345,0.1499935383302289,15,0.05279471249910504
1600,0.023985649,0.008762794230195313,0.15885082098637496,16,0.045576255652536646
1700,0.025445693000000002,0.006850150061792714,0.16772009257105377,17,0.03882883805297256
1800,0.027090819000000002,0.004747914875740488,0.17290925456397996,18,0.03228118291287776
1900,0.029165886000000002,0.0043287091947334586,0.17829016423926716,19,0.02929527582457777
2000,0.031364969,0.0032523511577591323,0.18291831995772673,20,0.023957869020334522
2100,0.033998685,0.00256729877973979,0.1860395502667724,21,0.021410619370849454
2200,0.03718548,0.0021511089501572204,0.1904697125492635,22,0.016897063825889402
2300,0.040441514000000005,0.0019401957445200557,0.1924527788035962,23,0.015202926803962293
2400,0.043719922,0.0017648708122146672,0.1946651203129979,24,0.013556405063603972
2500,0.04699859,0.001288768227645435,0.19625388220474335,25,0.012397762462317606
2600,0.050479842000000004,0.0012099706057680003,0.19747971436485595,26,0.01146824785511288
2700,0.054131443,0.001109098416486964,0.19865464713448733,27,0.011154453695694741
2800,0.057679736,0.0010517752590525147,0.1998102458420908,28,0.010201293360879354
2900,0.061188331000000006,0.0010181956728023635,0.20070463210327624,29,0.009479173197022253
3000,0.065022076,8.904536810909162E-4,0.20173800604760583,30,0.008735382402379342
3100,0.06870649000000001,8.352162687082712E-4,0.2024985101176535,31,0.008092377450231836
3200,0.072909004,8.280538851653901E-4,0.20327014597469537,32,0.007667842306274254
3300,0.07685230400000001,8.97753712692602E-4,0.2034106980347766,33,0.007485631524227264
3400,0.080871995,8.718452586749888E-4,0.20394327369143442,34,0.00719738244048903
3500,0.084875054,8.548616104831475E-4,0.20431020855085888,35,0.006841027676285373
3600,0.088911164,8.280062666036944E-4,0.20468735063248897,36,0.0065307467416507795
3700,0.09303808200000001,8.918464629183862E-4,0.20519071161748467,37,0.006344843309929266
3800,0.097434188,9.4704237469742E-4,0.20539021047453912,38,0.006117078923737431
3900,0.101767912,9.197365722139648E-4,0.20582684780277485,39,0.005622913383948415
4000,0.10598898100000001,9.292539311303314E-4,0.20597277934224198,40,0.0054766876774765315
4100,0.11035934500000001,9.095345398500758E-4,0.20621517970366557,41,0.005382350585533444
4200,0.11516024300000001,9.126293993928701E-4,0.206468762860854,42,0.005290708390354746
4300,0.11984059500000001,8.848227142306978E-4,0.20678669448659834,43,0.00517801171291547
4400,0.12399313000000001,9.252880579657513E-4,0.20699564057247336,44,0.004972953480646759
4500,0.128175735,8.943295347973237E-4,0.2072812063879183,45,0.004568154065894064
4600,0.13245479300000002,9.029295164929189E-4,0.2075863180400696,46,0.004372148183540485
4700,0.136522194,8.938879017711147E-4,0.20784309926558978,47,0.0043203889107650125
4800,0.14051713300000002,8.853405121827282E-4,0.20803349333194712,48,0.004170977011180664
4900,0.144739645,9.271070288907334E-4,0.20826460048072135,49,0.003994139343088974
5000,0.149185431,8.411772093591896E-4,0.20843830207250943,50,0.003977080157187883
5100,0.15369784,8.039052041185663E-4,0.2084526244862835,51,0.0040911619455927676
5200,0.15790663400000002,7.7147493077558E-4,0.20868075376617973,52,0.003913392958031455
5300,0.16197182200000002,8.327311076325539E-4,0.20866755149624247,53,0.003967293736655173
5400,0.166021163,8.260621530241117E-4,0.20872475912711977,54,0.0040140594101621754
5500,0.170325323,8.09806450536858E-4,0.20877436156867102,55,0.003898881917571065
5600,0.17474282000000002,8.027904949218781E-4,0.20887971325193733,56,0.003996637786205521
5700,0.17916535900000002,7.826554740130184E-4,0.20917406846782252,57,0.00378948785419865
5800,0.18358690300000002,7.792940710206803E-4,0.20926257673296378,58,0.0037346854879084564
5900,0.18806214200000002,7.80223518821489E-4,0.2093479780835279,59,0.0037185238362819058
6000,0.193190931,7.310411819836292E-4,0.20939428885966369,60,0.003719730681261299
6100,0.198397985,7.17752177227856E-4,0.2095910266783087,61,0.003432918261485857
6200,0.203524265,7.151278673769199E-4,0.20961565502405452,62,0.0034532702608071806
6300,0.20916203200000003,7.789188674990866E-4,0.2096382966285647,63,0.0034730977577102752
6400,0.21429878600000002,7.514003857179118E-4,0.20968765650224117,64,0.003444661062512775
6500,0.21950839300000002,7.585383074177499E-4,0.20968006451841537,65,0.0034405681806994677
6600,0.22477844200000002,7.593730509914628E-4,0.20979180468216743,66,0.0033945678535804995
6700,0.22980075300000002,8.10581137958505E-4,0.20961060319913685,67,0.0036065094557392787
6800,0.234866342,8.038438289265238E-4,0.20977534478367713,68,0.0036248866284727538
6900,0.240052073,7.870335589568744E-4,0.20989324965190348,69,0.0036780760444595786
7000,0.24523657100000001,8.324112503796717E-4,0.20985927247629887,70,0.0037736922631968883
7100,0.250500497,8.157274649622907E-4,0.20982971592476465,71,0.003603497922139192
7200,0.25588378700000003,7.944650384208244E-4,0.2099326549195889,72,0.0035562839232339827
7300,0.261155409,7.421936814999271E-4,0.21011527063905527,73,0.003588513520474617
7400,0.266418967,7.525650398915648E-4,0.21013396175027774,74,0.0033175064047912756
7500,0.272090489,7.58574459368348E-4,0.2101230150653252,75,0.003469754433709897
7600,0.277481976,7.464723133933366E-4,0.2102836126737664,76,0.0032855967448941906
7700,0.282779057,7.472630724386931E-4,0.21016269868261614,77,0.003328547034994321
7800,0.28823754,7.576290006234049E-4,0.21020593453502,78,0.0033474834182128013
7900,0.29354897900000004,7.464227751079181E-4,0.2102648944911407,79,0.00347256886508178
8000,0.29885290800000003,7.507501153194688E-4,0.21025321192948432,80,0.0033610246159204824
8100,0.304434983,7.343950941270597E-4,0.21013992253708563,81,0.00340473739185431
8200,0.309639547,7.913488896837559E-4,0.21019428836947246,82,0.0034913610418662415
8300,0.314868184,7.851078310245017E-4,0.21010097664383073,83,0.0033543531118773754
8400,0.319832006,7.903530408717665E-4,0.21011233846219807,84,0.003390863452146379
8500,0.3244921,7.972855799535518E-4,0.21017812504061362,85,0.003339182560765854
8600,0.329232819,8.082513974113512E-4,0.21021809995503643,86,0.003319481384878594
8700,0.333814665,8.061578756233614E-4,0.21022429082689306,87,0.003380708728385934
8800,0.338488134,7.858759675882022E-4,0.21028828304023764,88,0.003375831373740546
8900,0.34313613200000004,7.55521386263363E-4,0.2102605920226925,89,0.0032693732392687575
9000,0.34795841800000005,7.520378024665951E-4,0.21043995455195638,90,0.0030479780369608335
9100,0.35346997900000005,6.9982554708959E-4,0.21035176535031874,91,0.002975807498264094
9200,0.35862313100000004,7.248868687107227E-4,0.21032985609134874,92,0.003027461804559267
9300,0.36334408100000004,7.232856322871181E-4,0.21029652459688955,93,0.002962598808447715
9400,0.368176274,7.031375723141766E-4,0.21044228166860104,94,0.003053761439264255
9500,0.373204562,6.278150626813989E-4,0.2103204505127157,95,0.0032275026322691595
9600,0.37801575000000004,6.330218621474503E-4,0.21029169827279112,96,0.0033342919031968932
9700,0.382805435,7.235835199790328E-4,0.2103723348586611,97,0.0032798748854151135
9800,0.387561619,7.341970061466759E-4,0.21038466875908005,98,0.003182215489448652
9900,0.39222602,7.461031459188297E-4,0.21051177790619044,99,0.0030869183671950687
10000,0.396904566,7.019665839040354E-4,0.21056384134224854,100,0.0031492697375141905
